Hour,Best_Action,total_reward,Best_Bill,FG,TG
655,-1.8281,-121.85025697280254,-121.85025697280254,0.0,0.0
656,-1.5219108333333145,-121.85025697280254,-121.82856039530255,0.5563225000000189,0.0
657,4.999999999999988,-121.85025697280254,-121.640597544721,6.3533160024708115,3.1066561574737134e-15
658,-2.243125,-121.85025697280254,-122.35210554899474,0.0,2.509242880961005
659,-2.7780666666666662,-121.85025697280254,-122.55738272891512,-0.0,3.5356287805628885
660,-1.2378166666666663,-121.85025697280254,-122.68717409055495,0.0,4.184585588762018
661,-1.1348000000000003,-121.85025697280254,-122.75139984560151,0.0,4.505714363994851
662,-0.7382333333333335,-121.85025697280254,-122.76055405561883,0.0,4.551485414081442
663,-1.3653750000000002,-121.85025697280254,-122.7144902938339,0.0,4.321166605156851
664,-0.7652000000000001,-121.85025697280254,-122.62123787384124,0.0,3.8549045051934674
665,-0.9678083333333332,-121.85025697280254,-122.44919424136178,-0.0,2.9946863427962285
666,-1.1323749999999997,-121.85025697280254,-122.21666211403108,1.7642169175038868e-16,1.8320257061427183
667,0.002842105263157895,-121.85025697280254,-121.82813897587272,0.7134837719298245,0.0
668,0.0,-121.85025697280254,-121.8308049894692,0.6274833333333334,0.0
669,0.0014210526315789475,-121.85025697280254,-121.82955002543412,0.796421052631579,0.0
670,0.0014210526315789475,-121.85025697280254,-121.83280983859201,0.758571052631579,0.0
671,0.002842105263157895,-121.85025697280254,-121.84334413113588,0.36383377192982447,0.0
672,0.0,-121.85025697280254,-121.83582297280255,0.6873333333333334,0.0
673,4.999999999999999,-127.75492965211971,-127.64046541878638,6.024433333333333,0.0
674,5.000000000000002,-127.75492965211971,-127.64000736045304,6.048541666666669,0.0
675,4.213368421052631,-127.75492965211971,-127.64293728369866,5.5996184210526305,0.0
676,0.0014210526315793753,-127.75492965211971,-127.72548823896182,1.3382460526315794,0.0
677,0.0014210526315793753,-127.75492965211971,-127.7253207924706,1.1843543859649128,0.0
678,-1.68405,-127.75492965211971,-127.75492965211971,0.0,0.0
679,-1.423425,-127.75492965211971,-127.75492965211971,0.0,0.0
680,1.435227146814406,-127.75492965211971,-127.6696534920089,3.0455771468144057,0.0
681,-1.9757833333333328,-127.75492965211971,-127.9891564479491,-0.0,1.1711339791469595
682,-2.3914166666666667,-127.75492965211971,-128.23337123735587,-0.0,2.3922079261808125
683,-2.4723666666666664,-127.75492965211971,-128.43368048935264,-0.0,3.3937541861645766
684,-1.27345,-127.75492965211971,-128.57158985635238,-0.0,4.083301021163367
685,-0.9143666666666665,-127.75492965211971,-128.66647999600104,-0.0,4.557751719406707
686,-0.71175,-127.75492965211971,-127.85700564407551,-0.0,0.5103799597790146
687,-1.000724999999999,-127.75492965211971,-127.8143403003652,1.1102230246251565e-15,0.2970532412274404
688,5.0,-127.75492965211971,-127.60629174842708,5.716842449716683,0.0
689,-0.909675,-127.75492965211971,-127.79716644075599,-0.0,0.21118394318137487
690,-0.6878583333333333,-127.75492965211971,-127.78070685259904,-0.0,0.1288860023966554
691,-0.682225,-127.75492965211971,-127.75492965211971,0.0,0.0
692,-0.657075,-127.75492965211971,-127.75492965211971,0.0,0.0
693,-0.7287416666666666,-127.75492965211971,-127.75492965211971,0.0,0.0
694,-0.6570833333333364,-127.75492965211971,-127.75492965211971,0.0,0.0
695,0.0,-127.75492965211971,-127.74513393545304,0.3377833333333333,0.0
696,-0.4384333333333333,-127.75492965211971,-127.75492965211971,0.0,0.0
697,-0.43715083333333327,-130.4599211011509,-130.45376152865092,0.2678075000000001,0.0
698,0.0,-130.4599211011509,-130.44319413448426,0.7603166666666666,0.0
699,0.0014210526315789475,-130.4599211011509,-130.44062334676494,0.9648877192982453,0.0
700,5.0,-130.4599211011509,-130.42976885115093,6.03045,0.0
701,5.0,-130.4599211011509,-130.4114825011509,6.054825,0.0
702,4.214789473684212,-130.4599211011509,-130.36054211781757,5.230472807017546,0.0
703,0.0,-130.4599211011509,-130.40419243448426,1.3932166666666665,0.0
704,-1.9182583333333327,-130.4599211011509,-130.4599211011509,0.0,0.0
705,2.0096011080332374,-130.4599211011509,-130.36867066455375,2.401327278872504,-0.0
706,-2.892708333333329,-130.4599211011509,-130.93859598825375,2.3565927109291805e-15,2.3933744355142177
707,-2.808558333333333,-130.4599211011509,-131.1493477245022,0.0,3.4471331167564903
708,-1.696416666666667,-130.4599211011509,-131.28381644435996,-0.0,4.119476716045248
709,-2.404025,-130.4599211011509,-131.3567435639588,-0.0,4.484112314039417
710,-0.6212666666666666,-130.4599211011509,-131.36616022123383,-0.0,4.5311956004145735
711,-0.5911583333333335,-130.4599211011509,-131.33102231301024,-0.0,4.355506059296587
712,-0.6793,-130.4599211011509,-131.23055500065544,-0.0,3.8531694975226287
713,-0.5629416666666667,-130.4599211011509,-131.0647186829497,-0.0,3.0239879089938912
714,-0.4486416666666666,-130.4599211011509,-130.83372454195904,-0.0,1.8690172040406885
715,0.0014210526315783048,-130.4599211011509,-130.44445640378248,0.5947960526315783,0.0
716,0.0014210526315789475,-130.4599211011509,-130.44222244983513,0.707946052631579,0.0
717,0.0014210526315789475,-130.4599211011509,-130.44585713799302,0.639271052631579,0.0
718,0.0014210526315789475,-130.4599211011509,-130.44851905904565,0.5429543859649124,0.0
719,0.0014210526315789475,-130.4599211011509,-130.45279538448423,0.3750377192982455,0.0
720,0.0014210526315789475,-130.4599211011509,-130.44930657220354,0.589696052631579,0.0
721,0.002842105263157895,-136.43181284196447,-136.4181903016136,0.8514087719298244,0.0
722,0.0,-136.43181284196447,-136.4143565752978,1.0910166666666665,0.0
723,5.0,-136.43181284196447,-136.33683584196447,6.3318,0.0
724,0.0,-136.43181284196447,-136.40915590863113,1.4160583333333334,0.0
725,5.0,-136.43181284196447,-136.3394466752978,6.597583333333334,0.0
726,4.216210526315791,-136.43181284196447,-136.34119774021008,5.663443859649124,0.0
727,0.0,-136.43181284196447,-136.40145934196448,1.517675,0.0
728,0.002842105263157539,-136.43181284196447,-136.39042549985922,2.0693671052631575,0.0
729,-1.614166666666676,-136.43181284196447,-136.68405836297634,-0.0,1.2612276050593543
730,-2.905191666666666,-136.43181284196447,-136.9352976006286,0.0,2.5174237933205488
731,-3.6507,-136.43181284196447,-137.13487564321332,-0.0,3.51531400624427
732,-1.8500916666666667,-136.43181284196447,-137.25022807264338,0.0,4.0920761533944745
733,-0.8720166666666667,-136.43181284196447,-137.3322524077791,0.0,4.502197829073103
734,-0.7660583333333335,-136.43181284196447,-137.33690607082954,-0.0,4.52546614432528
735,-0.5817166666666664,-136.43181284196447,-137.3028153954569,-0.0,4.355012767462076
736,0.0,-136.43181284196447,-136.75885368768306,0.0,1.6352042285929236
737,-0.5735158333333226,-136.43181284196447,-137.00981431502305,0.0,2.890007365292947
738,0.0014210526315789475,-136.43181284196447,-136.42128806915633,0.4783987640058311,0.0
739,0.002842105263157895,-136.43181284196447,-136.41608663275395,0.7488671052631579,0.0
740,0.0,-136.43181284196447,-136.41744936696446,0.683975,0.0
741,0.0014210526315789475,-136.43181284196447,-136.3905221130171,2.293929385964912,0.0
742,0.0014210526315789475,-136.43181284196447,-136.42340228056096,0.6007543859649124,0.0
743,0.27855771006463526,-136.43181284196447,-136.4246028334003,0.5546160433979686,0.0
744,-0.2488333333333333,-136.43181284196447,-136.43181284196447,0.0,0.0
745,3.9376528162511555,-141.78963821370658,-141.72498254646283,4.3103778162511555,0.0
746,5.0,-141.78963821370658,-141.71380278037324,5.416816666666667,0.0
747,5.0,-141.78963821370658,-141.70975444703993,5.705983333333333,0.0
748,0.0014210526315793753,-141.78963821370658,-141.7742652347592,0.8540543859649127,0.0
749,0.0014210526315793753,-141.78963821370658,-141.76912971721535,0.9322043859649127,0.0
750,-0.8724916666666666,-141.78963821370658,-141.78963821370658,0.0,0.0
751,0.0,-141.78963821370658,-141.76440608037325,0.9704666666666664,0.0
752,0.9710129270544786,-141.78963821370658,-141.73686670345728,2.1988129270544787,0.0
753,0.0014210526315793753,-141.78963821370658,-141.76170869385544,1.163729993797898,-0.0
754,-2.5284,-141.78963821370658,-142.15226454975098,-0.0,1.813131680222024
755,-2.770883333333334,-141.78963821370658,-142.35081512173917,-0.0,2.8058845401629293
756,-1.7013083333333368,-141.78963821370658,-142.19333885680547,0.0,2.0185032154944165
757,-1.147725,-141.78963821370658,-142.4082668843333,-0.0,3.093143353133592
758,-1.1221333333333334,-141.78963821370658,-142.2753503437659,-0.0,2.4285606502966157
759,-0.8230916666666666,-141.78963821370658,-142.27538737875588,-0.0,2.428745825246552
760,-0.6717666666666666,-141.78963821370658,-142.22246327861498,-0.0,2.164125324541963
761,-1.3645916666666666,-141.78963821370658,-142.13990026891008,-0.0,1.7513102760175503
762,-0.6726083333333334,-141.78963821370658,-141.8805263540837,-0.0,0.4544407018856706
763,-0.008384166666650966,-141.78963821370658,-141.76983306120658,0.7335241666666824,0.0
764,0.0,-141.78963821370658,-141.7716224637066,0.66725,0.0
765,0.0014210526315789475,-141.78963821370658,-141.77361450844342,0.6676543859649124,0.0
766,0.0014210526315789475,-141.78963821370658,-141.77679312160132,0.611671052631579,0.0
767,0.0014210526315789475,-141.78963821370658,-141.78109679265395,0.4270710526315789,0.0
768,0.0014210526315789475,-141.78963821370658,-141.7828852101978,0.4220627192982454,0.0
769,4.21478947368421,-145.13703369656088,-145.05804507550823,4.646389473684209,0.0
770,5.0,-145.13703369656088,-145.04075447989422,5.663483333333334,0.0
771,5.0,-145.13703369656088,-145.03845338822754,5.798841666666666,0.0
772,0.0014210526315793753,-145.13703369656088,-145.11663806322755,1.0734543859649128,0.0
773,0.0,-145.13703369656088,-145.11138884656089,1.2211833333333335,0.0
774,-1.271775,-145.13703369656088,-145.13703369656088,0.0,0.0
775,0.0,-145.13703369656088,-145.10734854656087,1.3493250000000323,0.0
776,0.0,-145.13703369656088,-145.09800997989421,1.696683333333333,0.0
777,1.4162742382271156,-145.13703369656088,-145.08286279269336,2.5795668508337437,0.0
778,-1.3949491666666542,-145.13703369656088,-145.29114467128363,-0.0,0.7705548736138379
779,-3.308650000000011,-145.13703369656088,-145.4353917307761,-0.0,1.4917901710760937
780,-1.5818416666666666,-145.13703369656088,-145.945182945871,0.0,4.040746246550724
781,-1.149166666666667,-145.13703369656088,-146.00524380687241,0.0,4.3410505515576805
782,-1.0445083333333334,-145.13703369656088,-146.01166727843844,0.0,4.373167909387751
783,-0.6419583333333332,-145.13703369656088,-145.97122560010877,0.0,4.170959517739377
784,-1.2422500000000003,-145.13703369656088,-145.8715681105759,-0.0,3.6726720700751034
785,-1.32235,-145.13703369656088,-145.71053010527174,8.842583344866911e-17,2.8674820435543595
786,-1.1277833333333345,-145.13703369656088,-145.48896811516977,-0.0,1.7596720930444545
787,1.0784829178208677,-145.13703369656088,-145.09380315570215,1.9650245844875343,0.0
788,-0.9694833333333334,-145.13703369656088,-145.13703369656088,0.0,0.0
789,0.0,-145.13703369656088,-145.11901496322756,0.8190333333333334,0.0
790,0.004263157894736842,-145.13703369656088,-145.1264477548942,0.5571548245614034,0.0
791,0.0,-145.13703369656088,-145.13272402156088,0.226825,0.0
792,0.0,-145.13703369656088,-145.1331526298942,0.20426666666666665,0.0
793,4.219052631578949,-150.11185843443522,-150.02761618443523,4.433802631578949,0.0
794,0.0,-150.11185843443522,-150.10777723443522,0.2148,0.0
795,0.0,-150.11185843443522,-150.10537563443523,0.3412,0.0
796,0.0,-150.11185843443522,-150.10345869276856,0.44209166666666655,0.0
797,5.0,-150.11185843443522,-150.00263614276855,5.748541666666666,0.0
798,0.0,-150.11185843443522,-150.09619594276856,0.8243416666666666,0.0
799,5.0,-150.11185843443522,-150.0094905261019,6.021641666666667,0.0
800,0.0014210526315793753,-150.11185843443522,-150.07925046689135,1.417737719298246,0.0
801,-1.5371499999999985,-150.11185843443522,-150.3449603927038,1.2829296055704661e-15,1.1655097913428416
802,-2.2576333333333314,-150.11185843443522,-150.59068696368095,1.2448089069666655e-15,2.3941426462286843
803,-2.9805166666666665,-150.11185843443522,-150.7872614050481,-0.0,3.3770148530643738
804,-2.740375,-150.11185843443522,-150.90927549203673,-0.0,3.9870852880074708
805,-1.8717916666666663,-150.11185843443522,-150.96467758200666,-0.0,4.264095737857144
806,-0.5913333333333335,-150.11185843443522,-150.9693105594855,0.0,4.28726062525144
807,-0.3872749999999998,-150.11185843443522,-150.93212938341404,0.0,4.10135474489404
808,-0.27591666666666637,-150.11185843443522,-150.8273244980262,0.0,3.577330317954881
809,0.0,-150.11185843443522,-150.61690277728965,0.0,2.5252217142721594
810,-0.17018333333333768,-150.11185843443522,-150.4345036999683,-0.0,1.6132263276653718
811,0.0014210526315789475,-150.11185843443522,-150.10761152917206,0.17695438596491223,0.0
812,0.002842105263157895,-150.11185843443522,-150.1067886239089,0.2112421052631579,0.0
813,0.0,-150.11185843443522,-150.1073196344352,0.18911666666666666,0.0
814,0.0014210526315789475,-150.11185843443522,-150.1078712011019,0.2098543859649122,0.0
815,0.0014210526315789475,-150.11185843443522,-150.10808855548785,0.2094377192982456,0.0
816,0.0014210526315789475,-150.11185843443522,-150.10858386864575,0.2183043859649122,0.0
817,4.999999999999999,-155.98235299900605,-155.92027829900604,5.172891666666666,0.0
818,5.0,-155.98235299900605,-155.90456324900606,5.185983333333334,0.0
819,0.7900794090489386,-155.98235299900605,-155.9652527657189,1.0058960757156052,0.0
820,-0.19720833333333326,-155.98235299900605,-155.98235299900605,0.0,0.0
821,-0.187775,-155.98235299900605,-155.98235299900605,0.0,0.0
822,-0.1859083333333333,-155.98235299900605,-155.98235299900605,0.0,0.0
823,-0.2723666666666666,-155.98235299900605,-155.98235299900605,0.0,0.0
824,-0.2741333333333333,-155.98235299900605,-155.98235299900605,0.0,0.0
825,-0.27170000000000005,-155.98235299900605,-156.21075899900606,0.0,1.14203
826,-0.73675,-155.98235299900605,-156.4524333605936,0.0,2.3504018079377698
827,-1.4057333333333335,-155.98235299900605,-156.64275944584156,0.0,3.3020322341775654
828,-0.3454999999999999,-155.98235299900605,-156.76304125030455,0.0,3.9034412564924814
829,-0.25519999999999987,-155.98235299900605,-156.81633458371962,0.0,4.169907923567827
830,-0.2451833333333333,-155.98235299900605,-156.82319045042604,0.0,4.204187257099962
831,-0.26365833333333333,-155.98235299900605,-156.78299053103535,0.0,4.003187660146443
832,-0.2467583333333332,-155.98235299900605,-156.68772499900606,0.0,3.52686
833,-0.25512500000000005,-155.98235299900605,-156.52819434186384,0.0,2.7292067142889462
834,-0.2477083333333332,-155.98235299900605,-156.3260459771777,0.0,1.7184648908582982
835,-0.6178833333333336,-155.98235299900605,-155.98235299900605,0.0,0.0
836,-0.8373833333333334,-155.98235299900605,-155.98235299900605,0.0,0.0
837,-1.1726500000000002,-155.98235299900605,-155.98235299900605,0.0,0.0
838,-0.9098166666666664,-155.98235299900605,-155.98235299900605,0.0,0.0
839,-0.5502583333333334,-155.98235299900605,-155.98235299900605,0.0,0.0
840,-0.22856666666666664,-155.98235299900605,-155.98235299900605,0.0,0.0
841,5.0,-162.03533226463276,-161.92577578963275,5.216975,0.0
842,5.0,-162.03533226463276,-161.92599191463276,5.206683333333333,0.0
843,3.9601089566020327,-162.03533226463276,-161.9476716015441,4.174317289935366,0.0
844,0.0014210526315793753,-162.03533226463276,-162.03027178042223,0.22002105263157937,0.0
845,0.0,-162.03533226463276,-162.02024248963275,0.350925,0.0
846,0.0028421052631587506,-162.03533226463276,-162.0212652725275,0.36069210526315876,0.0
847,-0.517525,-162.03533226463276,-162.03533226463276,0.0,0.0
848,0.5762770083102503,-162.03533226463276,-161.98235548028373,1.2613520083102503,0.0
849,-1.2331083333333275,-162.03533226463276,-162.2631734765572,4.737741502580383e-15,1.1392060596221614
850,-2.5664166666666604,-162.03533226463276,-162.4976263182284,3.2460125681545703e-15,2.311470267978282
851,-2.580725,-162.03533226463276,-162.68883781289472,0.0,3.2675277413097463
852,-0.5586166666666665,-162.03533226463276,-162.80745637473802,-0.0,3.860620550526265
853,-0.5318916666666667,-162.03533226463276,-162.86383870490855,-0.0,4.142532201378953
854,-1.760125,-162.03533226463276,-162.87433507246314,-0.0,4.195014039151928
855,-0.9666166666666665,-162.03533226463276,-162.8295987030391,-0.0,3.97133219203168
856,-1.3874416666666667,-162.03533226463276,-162.74162234066537,0.0,3.531450380163123
857,-0.8442416666666666,-162.03533226463276,-162.57921365631898,0.0,2.7194069584311733
858,-0.38299166666667733,-162.03533226463276,-162.28395467520053,-0.0,1.2431120528388453
859,0.9667202216066483,-162.03533226463276,-161.93136441754135,3.248995221606648,0.0
860,-0.8699000000000001,-162.03533226463276,-162.03533226463276,0.0,0.0
861,0.0014210526315789475,-162.03533226463276,-162.0148097593696,0.8551043859649123,0.0
862,0.0014210526315789475,-162.03533226463276,-162.0208613593696,0.6029543859649124,0.0
863,0.002842105263157895,-162.03533226463276,-162.02824018831697,0.32236710526315787,0.0
864,0.0,-162.03533226463276,-162.0276287979661,0.3349333333333333,0.0
865,0.0,-167.56415842896553,-167.55602982896553,0.3386916666666659,0.0
866,4.214789473684212,-167.56415842896553,-167.46430359387782,4.538856140350879,0.0
867,5.0,-167.56415842896553,-167.4467535956322,5.3365833333333335,0.0
868,5.0,-167.56415842896553,-167.47901216229886,5.321641666666666,0.0
869,0.0,-167.56415842896553,-167.55616801229885,0.3196166666666666,0.0
870,-0.329075,-167.56415842896553,-167.56415842896553,0.0,0.0
871,0.30000277008310566,-167.56415842896553,-167.54720596248353,0.7063527700831056,0.0
872,0.0,-167.56415842896553,-167.53399802896553,1.2566833333333334,0.0
873,-1.135975,-167.56415842896553,-167.6174394003456,-0.0,0.26640485690037724
874,-2.42975,-167.56415842896553,-167.75887540898916,-0.0,0.9735849001181279
875,-2.7829,-167.56415842896553,-168.24610308549066,-0.0,3.4097232826256683
876,-1.932983333333333,-167.56415842896553,-167.65347289587243,-0.0,0.4465723345345479
877,-0.5590583333333334,-167.56415842896553,-168.00585504479358,-0.0,2.2084830791401906
878,-0.8378749999999999,-167.56415842896553,-168.4334532221668,-0.0,4.346473966006426
879,-1.0563083333333334,-167.56415842896553,-168.38242256046075,-0.0,4.091320657476166
880,-0.8310333333333335,-167.56415842896553,-168.2789737802808,-0.0,3.5740767565764218
881,-0.722275,-167.56415842896553,-168.06207040031245,-0.0,2.4895598567346098
882,-0.45671666666666666,-167.56415842896553,-167.92413833804983,-0.0,1.7998995454214592
883,0.0,-167.56415842896553,-167.5493136154923,0.6747642487826804,0.0
884,0.0,-167.56415842896553,-167.5462036706322,0.7806416666666666,0.0
885,0.0,-167.56415842896553,-167.54833370396554,0.7535583333333334,0.0
886,0.0014210526315789475,-167.56415842896553,-167.55015200791289,0.700321052631579,0.0
887,0.365482917820868,-167.56415842896553,-167.55160138602923,0.7386495844875345,0.0
888,-0.3272833333333333,-167.56415842896553,-167.56415842896553,0.0,0.0
889,0.4015601499874206,-171.84455269704048,-171.85176529854036,0.7212601499874206,0.0
890,-0.33559947584776467,-171.84455269704048,-171.84455269704048,0.0,0.0
891,-0.3515395620699836,-171.84455269704048,-171.84455269704048,0.0,0.0
892,4.214789473684212,-171.84455269704048,-171.90355717686504,4.538806140350879,0.0
893,5.0,-171.84455269704048,-171.92443882204049,5.325741666666667,0.0
894,5.0,-171.84455269704048,-171.9882948470405,5.323783333333333,0.0
895,0.0014210526315793753,-171.84455269704048,-171.8474578444089,0.4150210526315794,0.0
896,-0.6685990171000482,-171.84455269704048,-171.84455269704048,0.0,0.0
897,-0.49782499999999996,-171.84455269704048,-172.06090121951152,-0.0,1.081742612355179
898,-0.9995472232639672,-171.84455269704048,-172.32040096147247,-0.0,2.379241322160004
899,-1.5265833333333334,-171.84455269704048,-172.51293014799296,-0.0,3.3418872547623524
900,-0.47463942201374587,-171.84455269704048,-172.61819952044922,-0.0,3.8682341170437593
901,-0.3841395243561027,-171.84455269704048,-172.6898384219285,-0.0,4.2264286244401434
902,-0.3918092733238004,-171.84455269704048,-172.69201018455823,-0.0,4.237287437588763
903,-0.39945926018527783,-171.84455269704048,-172.62582623910112,-0.0,3.9063677103031034
904,-0.3953790229171377,-171.84455269704048,-172.52692895173834,-0.0,3.4118812734892567
905,-0.3986790153642496,-171.84455269704048,-172.39176945862766,-0.0,2.7360838079359437
906,-0.3871895208510064,-171.84455269704048,-172.20886405324373,-0.0,1.8215567810162168
907,-0.29354953788100613,-171.84455269704048,-171.84455269704048,0.0,0.0
908,-0.30363961832502456,-171.84455269704048,-171.84455269704048,0.0,0.0
909,-0.34352000000000005,-171.84455269704048,-171.84455269704048,0.0,0.0
910,-0.365449432402377,-171.84455269704048,-171.84455269704048,0.0,0.0
911,-0.30561000000000005,-171.84455269704048,-171.84455269704048,0.0,0.0
912,-0.31017,-171.84455269704048,-171.84455269704048,0.0,0.0
913,0.17580130955664053,-178.3394453889523,-178.33269305395183,0.48230964288997386,0.0
914,-0.3057583333333333,-178.3394453889523,-178.3394453889523,0.0,0.0
915,5.0,-178.3394453889523,-178.26513560561898,5.307841666666667,0.0
916,-0.2970666666666666,-178.3394453889523,-178.3394453889523,0.0,0.0
917,-0.2966416666666666,-178.3394453889523,-178.3394453889523,0.0,0.0
918,-0.3076083333333333,-178.3394453889523,-178.3394453889523,0.0,0.0
919,-0.3956583333333333,-178.3394453889523,-178.3394453889523,0.0,0.0
920,-0.39445,-178.3394453889523,-178.3394453889523,0.0,0.0
921,-0.3871833333333333,-178.3394453889523,-178.5403305067772,0.0,1.0044255891245144
922,-0.8462250000000001,-178.3394453889523,-178.80174479631253,0.0,2.3114970368011547
923,-1.5369666666666666,-178.3394453889523,-178.98835447660468,0.0,3.2445454382619188
924,-0.45892500000000025,-178.3394453889523,-179.11030013768868,0.0,3.854273743681929
925,-0.3845166666666664,-178.3394453889523,-179.1628243610971,0.0,4.116894860723987
926,-0.3695333333333334,-178.3394453889523,-179.16876250860108,0.0,4.146585598243915
927,-0.3763083333333328,-178.3394453889523,-179.1351057218672,0.0,3.9783016645745106
928,-0.36647500000000033,-178.3394453889523,-179.04503716479664,0.0,3.527958879221676
929,-0.37279166666666663,-178.3394453889523,-178.88930777958782,0.0,2.749311953177572
930,-0.4155,-178.3394453889523,-178.67784767954845,0.0,1.6920114529807848
931,-0.28515,-178.3394453889523,-178.3813890424429,0.0,0.20971826745297495
932,-0.3062666666666666,-178.3394453889523,-178.3394453889523,0.0,0.0
933,-0.297025,-178.3394453889523,-178.3394453889523,0.0,0.0
934,-0.3103833333333333,-178.3394453889523,-178.3394453889523,0.0,0.0
935,-0.29955000000000004,-178.3394453889523,-178.3394453889523,0.0,0.0
936,-0.2993583333333333,-178.3394453889523,-178.3394453889523,0.0,0.0
937,3.88166943674977,-184.4254881674675,-184.3416144453992,4.193686103416437,0.0
938,5.0,-184.4254881674675,-184.3406773674675,5.300675,0.0
939,5.0,-184.4254881674675,-184.32467638413416,5.305883333333333,0.0
940,0.0014210526315793753,-184.4254881674675,-184.41889925430962,0.29949605263157936,0.0
941,0.0014210526315793753,-184.4254881674675,-184.41731987404646,0.3025293859649127,0.0
942,0.0,-184.4254881674675,-184.4141373674675,0.3153,0.0
943,0.0028421052631587506,-184.4254881674675,-184.41247872799383,0.39422543859649206,0.0
944,-0.1772341666666649,-184.4254881674675,-184.41273256580084,0.2199241666666684,0.0
945,-0.37964166666666654,-184.4254881674675,-184.4444934344218,-0.0,0.09502633477140572
946,-1.4282666666666666,-184.4254881674675,-184.50571600019842,-0.0,0.4011391636545778
947,-1.521625,-184.4254881674675,-184.58715044131372,-0.0,0.8083113692310439
948,-1.713575,-184.4254881674675,-185.19527058013264,-0.0,3.8489120633256784
949,-2.2217416666666665,-184.4254881674675,-185.2209428655613,-0.0,3.977273490469035
950,-0.9216250000000001,-184.4254881674675,-185.2352190887124,-0.0,4.048654606224445
951,-1.6320916666666665,-184.4254881674675,-184.54036361406992,-0.0,0.5743772330120342
952,-1.3581416666666666,-184.4254881674675,-185.14074253379556,-0.0,3.576271831640293
953,-0.7823416666666665,-184.4254881674675,-184.9648964167763,-0.0,2.6970412465439177
954,-0.6746083333333334,-184.4254881674675,-184.73396726421035,-0.0,1.5423954837142024
955,0.0014210526315789475,-184.4254881674675,-184.4107760600271,0.44582143758770376,0.0
956,0.0014210526315789475,-184.4254881674675,-184.4092470161517,0.649646052631579,0.0
957,0.00568421052631579,-184.4254881674675,-184.4105888315026,0.6772425438596491,0.0
958,0.0,-184.4254881674675,-184.40957964246752,0.691675,0.0
959,0.0,-184.4254881674675,-184.41859355080084,0.3133916666666666,0.0
960,0.0,-184.4254881674675,-184.4210748424675,0.21015833333333328,0.0
961,4.999999999999999,-188.3449303174761,-188.24080098414277,5.206466666666666,0.0
962,4.214789473684212,-188.3449303174761,-188.24747274905505,4.429889473684212,0.0
963,0.0,-188.3449303174761,-188.3402499174761,0.19501666666666664,0.0
964,5.0,-188.3449303174761,-188.27719457580943,5.210441666666666,0.0
965,0.0014210526315793753,-188.3449303174761,-188.34017764993223,0.20663771929824604,0.0
966,0.0,-188.3449303174761,-188.33982911747609,0.1962,0.0
967,0.0,-188.3449303174761,-188.33246830080944,0.4793083333333332,0.0
968,0.0,-188.3449303174761,-188.33197690080942,0.4982083333333332,0.0
969,-0.67415,-188.3449303174761,-188.56122806500758,0.0,1.081488737657431
970,-1.916191666666666,-188.3449303174761,-188.8349349393252,0.0,2.4500231092455116
971,-2.089033333333333,-188.3449303174761,-188.6868658233926,0.0,1.709677529582549
972,-0.9824666666666668,-188.3449303174761,-189.12735872115508,0.0,3.9121420183949542
973,-0.7396666666666665,-188.3449303174761,-189.1745163174761,0.0,4.147930000000001
974,-0.33896666666666647,-188.3449303174761,-189.1884142010862,0.0,4.21741941805058
975,-0.3680166666666662,-188.3449303174761,-189.14309546732608,0.0,3.9908257492498787
976,-0.99275,-188.3449303174761,-189.05653487776107,0.0,3.558022801424782
977,-0.9674499999999999,-188.3449303174761,-188.8933978018717,0.0,2.7423374219780707
978,-0.8047833333333334,-188.3449303174761,-188.6841633538067,0.0,1.6961651816529164
979,-0.5565,-188.3449303174761,-188.4032515451104,0.0,0.2916061381715515
980,-0.6281000000000001,-188.3449303174761,-188.3449303174761,0.0,0.0
981,-0.17548249999999815,-188.3449303174761,-188.33383696247608,0.4266675000000018,0.0
982,-1.3248000000000002,-188.3449303174761,-188.3449303174761,0.0,0.0
983,-0.242275,-188.3449303174761,-188.3449303174761,0.0,0.0
984,0.0,-188.3449303174761,-188.33917348414278,0.22141666666666665,0.0
985,4.21478947368421,-193.97833540592617,-193.87069545855775,4.484997807017543,0.0
986,0.0,-193.97833540592617,-193.97270080592617,0.234775,0.0
987,5.0,-193.97833540592617,-193.86330327259284,5.2287333333333335,0.0
988,5.0,-193.97833540592617,-193.87380723925952,5.2264083333333335,0.0
989,-0.21539166666666665,-193.97833540592617,-193.97833540592617,0.0,0.0
990,0.24150323176361976,-193.97833540592617,-193.96655298856697,0.45316989843028643,0.0
991,0.0,-193.97833540592617,-193.97007273092618,0.306025,0.0
992,-0.5888791666666652,-193.97833540592617,-193.9781847267595,0.005195833333334843,0.0
993,-1.0356916666666667,-193.97833540592617,-194.0329613009916,0.0,0.2731294753270707
994,-1.645816666666667,-193.97833540592617,-194.44035080750893,0.0,2.3100770079138746
995,-2.0866583333333333,-193.97833540592617,-194.6336942580812,0.0,3.2767942607750347
996,-0.9593916666666669,-193.97833540592617,-194.75925918128587,0.0,3.9046188767985237
997,-0.6189749999999998,-193.97833540592617,-194.80219588170758,0.0,4.119302378906994
998,-0.47677499999999995,-193.97833540592617,-194.81243014144383,0.0,4.170473677588198
999,-0.6984916666666665,-193.97833540592617,-194.78126740592617,0.0,4.01466
1000,-0.7034750000000005,-193.97833540592617,-194.6905956166142,0.0,3.5613010534400344
